t_s,P_ufv_pu,Q_ufv_pu,id_ufv_ref_pu,id_ufv_pu,iq_ufv_ref_pu,iq_ufv_pu,vd_ufv_pu,vq_ufv_pu,vd_rede_pu,vq_rede_pu,vbus2_pu,ang_g1_rad,pe_g1_pu,ang_g3_rad,pe_g3_pu
0.2124,0.77219417621618,-0.0697447864116246,1,0.997218589800721,0,-0.0130041165210672,0.981290308384478,-0.0640107219500734,0.981201375636318,-0.064004920762223,0.980729993514036,78.3257913932532,0.548097420795304,78.996583529256,0.609054750558401
0.21245,0.769189485238228,-0.0617264453842633,1,0.996852916014872,0,-0.029971431785598,0.979066382944272,-0.0582746948956949,0.979970164390185,-0.0806922941640333,0.978160211111708,78.3445588730626,0.547337182348425,79.0153485214263,0.606789283034005
0.2125,0.767191841848537,-0.0520806883260618,1,0.996215627632028,0,-0.0465665776320021,0.977527881683165,-0.0495062361515411,0.978490627916267,-0.0969992809891426,0.976147201303525,78.3633263347045,0.546795351550035,79.0341135274488,0.604922841747791
0.21255,0.766304129808864,-0.0424927736079799,1,0.995324817457253,0,-0.0627895743282239,0.976664214076874,-0.0386617523766402,0.976780579488277,-0.112926830146458,0.974799291141343,78.3820937781362,0.546479403885093,79.0528785471523,0.603482478783606
0.2126,0.765111153739297,-0.0421894350388309,1,0.995237436376515,0,-0.00447281402989521,0.974894319288598,-0.0354231952580365,0.97480596619855,-0.0354199849113369,0.972912908498324,78.4008612032964,0.546395211479626,79.0716435802813,0.602493811474583
0.21265,0.765011294000985,-0.0368212126103831,1,0.995006105371912,0,-0.0219182823976484,0.97395831276453,-0.0301129774618092,0.974035281794951,-0.052502541710278,0.971801960449386,78.419628610106,0.546546793932483,79.0904086264959,0.601980073367398
0.2127,0.766085256516955,-0.0287602116829607,1,0.994483345477257,0,-0.0389927736767541,0.973903533920142,-0.0219135357675564,0.972990680092891,-0.0692125965398007,0.971529014596517,78.4383959984676,0.54693609501239,79.1091736853731,0.601961131154221
0.21275,0.768404893753834,-0.0196505621568592,1,0.993687865016084,0,-0.0556954912934694,0.974674489707527,-0.011686439370118,0.97169051281304,-0.0855499525221282,0.972121925022777,78.457163368267,0.547562799032722,79.1279387564092,0.602452524334915
0.2128,0.769749464882699,-0.0187688505425664,1,1.00234710292372,0,0.00491218720511801,0.97405036070483,-0.00893813036348013,0.973962084101379,-0.00893732031523055,0.971470503606858,78.4759307193738,0.548424195435927,79.1467038390235,0.603464575613097
0.21285,0.772316656131775,-0.0120633870284244,1,1.0022727911688,0,-0.0131566107110947,0.97460400671933,-0.00411668695297586,0.973642737278117,-0.0264922084223739,0.971990432858169,78.4946980516422,0.5495150971603,79.1654689325625,0.605001608622136
0.2129,0.776180124704933,-0.00207634064069715,1,1.0018842652654,0,-0.0308506618455628,0.97626125471086,0.00357659773079599,0.973023221233095,-0.0436786893426412,0.973641084876167,78.5134653649125,0.550827815723373,79.1842340363065,0.607061300819585
0.21295,0.781397712514202,0.00935684306953682,1,1.00120110499929,0,-0.0481683679493256,0.978908345729013,0.0132619681200914,0.972122581829239,-0.0604954780059971,0.976364108639902,78.5322326590124,0.552352193238325,79.2029991494762,0.609634194286432
0.213,0.784992637490953,0.0127698614875476,1,1.01618998846097,0,0.00661692865863039,0.979662134088904,0.0155810569878426,0.979573348899538,0.0155796449019336,0.977149843468582,78.5509999337584,0.554075685960245,79.2217642712412,0.612703375889409
0.21305,0.789951769781008,0.0219510220485458,1,1.01613842537047,0,-0.0121892115740917,0.98191976024032,0.0198362485218274,0.979693914722905,-0.00255042436359476,0.979477633355434,78.5697671889576,0.555983493634713,79.2405294007289,0.616244329324808
0.2131,0.796350248576935,0.0342507959772994,1,1.01575043419779,0,-0.0306093420409282,0.985473262196147,0.0268163397684291,0.979486660233027,-0.0203114163729943,0.98318558209185,78.5885344244092,0.558058728914064,79.2592945370354,0.620224959181451
0.21315,0.804241953269518,0.0477528072587137,1,1.01504675005409,0,-0.0486412540730877,0.990136562666512,0.0356296347941111,0.97897155461219,-0.037701014173603,0.988111653208336,78.6073016399069,0.560282620865541,79.2780596792356,0.624605789941724
0.2132,0.809931436111274,0.0529131521942689,1,1.03518620625383,0,-0.00030855623662133,0.99235085449125,0.0371338089948128,0.992260919343746,0.0371304436179663,0.990373523067061,78.6260688352402,0.562634742351897,79.2968248263947,0.629340337454736
0.21325,0.817152520286954,0.0634405018861489,1,1.03499455720664,0,-0.0199209281353693,0.996328071785078,0.0403433778206645,0.992786286533298,0.0183246056325172,0.994461638779406,78.6448360101971,0.56509325380042,79.3155899775803,0.634375646217944
0.2133,0.825986350587199,0.0767237949924781,1,1.0344465066439,0,-0.0391280170386871,1.00172612761485,0.0460727878990718,0.992955382048645,-0.000105644657631041,1.00008702180872,78.6636031645651,0.567635157972849,79.3343551318737,0.639652986455605
0.21335,0.836483461295709,0.0908988566789186,1,1.03356422485855,0,-0.0579272812904384,1.00828467887468,0.053451760193154,0.992789364733738,-0.0181570694701936,1.00698381788415,78.6823702981343,0.570236561402246,79.353120288382,0.645108708170522
0.2134,0.844238062147396,0.0964376927829016,1,1.05903171314074,0,-0.0136571199628613,1.01177414459591,0.0536341880191177,1.01168244914714,0.0536293272396979,1.01046864655996,78.7011374106988,0.572872933835689,79.3718854462492,0.650675240475336
0.21345,0.85370604138241,0.10708345234526,1,1.05857086616493,0,-0.0340941002276625,1.01721032908395,0.0553287320293712,1.01252906364387,0.0340936640595663,1.01597302914113,78.7199045020588,0.575519361158885,79.390650604667,0.656282215740413
0.2135,0.864972684323777,0.120325561992158,1,1.0577371836551,0,-0.0540993223329316,1.02413395041599,0.0593747835888097,1.01299263607947,0.014946635116661,1.02309351524622,78.7386715720225,0.5781507899663,79.4094157628849,0.661857694391913
0.21355,0.878080212328044,0.134389272048046,1,1.0565544854291,0,-0.0736702496476922,1.03221842511561,0.0649389244728787,1.01309574227448,-0.00380783900148276,1.0314763753127,78.7574386204082,0.5807422630667,79.4281809202198,0.667329465800045
0.2136,0.887903997166263,0.139752544455107,1,1.08836840873765,0,-0.0320203716106818,1.03658401122452,0.0635304154481416,1.0364900672978,0.06352465778969,1.03573478049866,78.7762056470457,0.58326914001774,79.4469460760633,0.672626388766062
0.21365,0.899622677235319,0.150210898405893,1,1.08753540435033,0,-0.0532713958964951,1.04303370974635,0.0635101893321523,1.03753306710673,0.0432686539473055,1.0421539269172,78.7949726517785,0.585707301721977,79.4657112298898,0.677679726404003
0.2137,0.913321449863274,0.163332313142095,1,1.08631787323229,0,-0.0740579207937092,1.05101686260781,0.0657239529654646,1.0381707544304,0.0234206404633391,1.050236474933,78.8137396344647,0.588033341054144,79.4844763812615,0.68242443018389
0.21375,0.929029622091049,0.17739848869303,1,1.08474141004381,0,-0.0943778081562426,1.06015140472053,0.0693734541072931,1.0384272543935,0.00398485722075113,1.05956026910121,78.8325065949792,0.590224742493781,79.5032415298332,0.686800334126064
0.2138,0.940892213273942,0.18281534497288,1,1.12405782385677,0,-0.0556552506282548,1.06493719984438,0.0663671037405399,1.06484068631419,0.0663610889976319,1.06413234981412,78.8512735332145,0.592260047579312,79.5220066753559,0.690753216194413
0.21385,0.94419352951211,0.19334419424564,1,1.12274927192326,0,-0.0777018062331335,1.06287727194802,0.0655679772137838,1.06593785067055,0.0454530512824459,1.06203258044149,78.8700404490822,0.594118998456425,79.5407718176783,0.694235672375865
0.2139,0.944702091311924,0.197624184737749,1,1.12105032203845,0,-0.0992455225871558,1.06007934576573,0.0595946731907363,1.06661408541271,0.0249774730958574,1.0588964205865,78.8888073425136,0.595782660378214,79.5595369567479,0.69720774773927
0.21395,0.938293226029386,0.208590818488212,1,1.11898837943084,0,-0.120285098806281,1.05344137461348,0.0588013673683288,1.06689507113659,0.00493847623210819,1.0522424215199,78.907574213461,0.597233527040078,79.5783020926105,0.699637283593182
0.214,0.926426804148145,0.222424370360539,1,1.12990847327179,0,-0.0889454950930237,1.04478947284163,0.0619031643536489,1.04469478526724,0.0618975541703232,1.04380571549312,78.9263410618981,0.598455618697385,79.5970672254087,0.701499971163839
0.21405,0.910560871879356,0.23624305574723,1,1.12795213378431,0,-0.111033521785757,1.0355014075456,0.0661538740888285,1.04570578376308,0.0414477427767632,1.03482063001143,78.9451078878205,0.599434588696481,79.6158323553793,0.70277914300924
0.2141,0.895935087821696,0.239450805106382,1,1.12561895848333,0,-0.132613797817657,1.02925684396732,0.0637513852935057,1.04630775526601,0.0214145475562423,1.02845471069567,78.9638746912458,0.60015786051845,79.6345974828499,0.703465373270791
0.21415,0.87871835319593,0.246283157662989,1,1.12293597650304,0,-0.153685561273298,1.02234802802959,0.0654880069496614,1.04652532412792,0.00180209205650704,1.02168700490153,78.9826414722137,0.60061481256383,79.653362608234,0.703555983135189
0.2142,0.859975428275661,0.253805055593033,1,1.08165726431508,0,-0.108241892233116,1.0154123796424,0.0702099828700199,1.0153203544663,0.0702036198532128,1.01509822974374,79.0014082307857,0.60079702232258,79.6721277320261,0.703054555042584
0.21425,0.840617617780881,0.260027711507253,1,1.0793061812275,0,-0.129602900599902,1.0089709916154,0.0751560083635383,1.01650973801188,0.0501190877919049,1.00904398927067,79.0201749670443,0.600698574275547,79.6908928547949,0.701970550270732
0.2143,0.824441124200766,0.255531757630234,1,1.07659412816596,0,-0.150478662535163,1.00538202580807,0.072692527140178,1.01728965929916,0.0304256391396866,1.00529444132927,79.0389416810925,0.600316429196542,79.7096579771762,0.700319102602659
0.21435,0.807880301870885,0.254780622989022,1,1.07354682884371,0,-0.170868226886739,1.0014050644957,0.0740718505154368,1.01768371003131,0.0111281971127166,1.00143908228639,79.0577083730521,0.599650837931994,79.7284230998647,0.698121026967195
0.2144,0.791502994958707,0.255271690945668,1,1.01497552629097,0,-0.107775344207156,0.99738161246383,0.0782621025955075,0.997291221386895,0.0782550098281571,0.997755640284917,79.0764750430627,0.598705770850147,79.7471882236051,0.695403042157649
0.21445,0.77575960052073,0.25530845441096,1,1.0126201391059,0,-0.12802850333326,0.993679110215683,0.0826586542397497,0.998655415760811,0.0583179851346994,0.994428338935586,79.0952416912794,0.597489325412069,79.7659533491816,0.692198167519369
0.2145,0.763152534609125,0.246068792984638,1,1.00991966786442,0,-0.147827968426923,0.991884749817276,0.0794803133736365,0.999605714396422,0.0387561938867748,0.992386762721042,79.1140083178709,0.596014071193531,79.7847184774076,0.688546218360126
0.21455,0.750786157460503,0.241414099500297,1,1.00689831420507,0,-0.167172451796316,0.989661383641031,0.0802435868839901,1.0001652051657,0.0195752188855647,0.990237707773319,79.132774923017,0.594297287693149,79.8034836091136,0.684494296597316
0.2146,0.738982235840031,0.23880947875383,1,0.957437570933218,0,-0.0957430288731157,0.987327059241816,0.0839144348290729,0.987237579392723,0.083906829800025,0.988220596117749,79.1515415069058,0.592361053284502,79.822248745135,0.680097157116061
0.21465,0.727995101824211,0.23646512996907,1,0.955315017985968,0,-0.115007157267579,0.985254895273984,0.0879491586049978,0.988727271787344,0.0640060643708758,0.986511071913785,79.1703080697311,0.590232152486272,79.8410138862995,0.675417330247518
0.2147,0.719307596726905,0.225785583004841,1,0.95285805124762,0,-0.133846792957049,0.984336553162194,0.0843695982401938,0.98979828784739,0.0444718295853518,0.985287544687978,79.1890746116893,0.587941782970805,79.8597790334136,0.67052489456141
0.21475,0.710926764449908,0.21995098058659,1,0.950089599436431,0,-0.152260247126499,0.983187006303054,0.084818319424854,0.990473517963785,0.0253101652451631,0.984183646435968,79.207841132976,0.585525056989543,79.8785441872495,0.66549682064121
0.2148,0.703117805898356,0.216336287720287,1,0.915157496790342,0,-0.0791015589859515,0.98208242163171,0.0882163660764249,0.981993417095612,0.0882083711703295,0.98338351080744,79.2266076337832,0.583020308064595,79.8973093485321,0.66041584487584
0.21485,0.696103796208381,0.213069727966137,1,0.913364785389313,0,-0.0976476798306457,0.981360186377501,0.0920195844823687,0.983580549620263,0.0682721786113613,0.983012957909704,79.2453741142964,0.580468230089463,79.9160745179269,0.655368879253214
0.2149,0.690506551340729,0.201769023832932,1,0.911242220436425,0,-0.115792557013249,0.981154598172386,0.0881400275429394,0.984743765212957,0.0486980989141186,0.982455083096426,79.2641405746911,0.577910890410202,79.9348396960278,0.650445008932835
0.21495,0.685300556531715,0.195155340361983,1,0.908811837228119,0,-0.133534059623841,0.980998315037041,0.0882789606816097,0.985505950861739,0.0294925207423852,0.982312254599634,79.2829070151308,0.575390667035969,79.9536048833471,0.645733170238539
0.215,0.680762379116999,0.19062912747693,1,0.885650120151763,0,-0.0598371863542874,0.981079330338868,0.0913301568228728,0.980990416711306,0.0913218797189752,0.982670111097044,79.301673435764,0.572949165446705,79.9723700803064,0.641319635294809
0.21505,0.67712443214582,0.186355734194127,1,0.884244748303322,0,-0.0778964010312722,0.981662755797583,0.0947541552560089,0.982649592418325,0.0712857763858195,0.983571672833657,79.3204398367222,0.570626171237708,79.9911352872295,0.637285452742913
0.2151,0.674176966382908,0.174226138372618,1,0.882509239242964,0,-0.0955723121329393,0.982098464760239,0.0904472768385105,0.983879144204191,0.0516111712215265,0.983600992420379,79.3392062181179,0.568458690320202,80.0099005043365,0.633703998620192
0.21515,0.671839776538756,0.166655341715384,1,0.880465058811681,0,-0.112862325013153,0.982836132117922,0.0901133139816295,0.984702132186412,0.0323047096003344,0.984303111145205,79.3579725800435,0.56648011938948,80.0286657317414,0.630638780935185
0.2152,0.670386800541261,0.161127330054138,1,0.867715706389449,0,-0.0382173312633869,0.983973039308629,0.092638115931548,0.983883863428919,0.0926297202894391,0.985665059335282,79.3767389225697,0.564719578367894,80.0474309694501,0.628141620406726
0.21525,0.670035792605057,0.15588007278873,1,0.866750366318711,0,-0.0559903028230495,0.985702728392215,0.0955029131366175,0.985575413160208,0.0724487872279586,0.987653945865251,79.3955052457451,0.563201424020676,80.0661962173622,0.626251301576068
0.2153,0.669721487043913,0.143042600789488,1,0.865450479084874,0,-0.0733933224183129,0.986603351335902,0.0906541833392437,0.986832075474453,0.0526324672754328,0.988093771035662,79.4142715495956,0.561944949676515,80.0849614752737,0.624992749372581
0.21535,0.670276050500041,0.134767899491215,1,0.863837215652783,0,-0.0904233176624434,0.988055428629091,0.0897272219391866,0.987677229358175,0.0331875338654994,0.989451838428461,79.4330378341246,0.560964263959433,80.1037267428822,0.624376745855077
0.2154,0.671944699122886,0.128606126601232,1,0.862207528005347,0,-0.0153420957739998,0.990074684211874,0.0916070843865468,0.989984955349989,0.0915987821851536,0.991628396749358,79.4518040993131,0.560268331823127,80.1224920197941,0.624400167470853
0.21545,0.674908544240933,0.122843930569579,1,0.861710814878372,0,-0.0330404717502956,0.992785670589748,0.0938035580031577,0.991656866917922,0.0712545227452417,0.994524287395401,79.4705703451204,0.559861153953412,80.141257305533,0.625046697370465
0.2155,0.677233176609729,0.109764747157792,1,0.860871270048147,0,-0.050377154122886,0.994009820386274,0.0883716765253801,0.992890111598058,0.0512813319631703,0.995245390309671,79.4893365714854,0.559742053913987,80.1600225995492,0.626287942654506
0.21555,0.680654771305269,0.101302602233413,1,0.859710048395698,0,-0.0673486001287162,0.996054709221381,0.086804411597951,0.993708483101247,0.0316859484588959,0.997139863212899,79.5081027783271,0.55990604167565,80.1787879012309,0.628084870501733
0.2156,0.685384476289636,0.0950618387024442,1,0.869679275693245,0,0.00692406064109239,0.998852284667333,0.0879943319778058,0.998761760305763,0.0879863571943004,1.00002284833605,79.5268689655464,0.560344224101567,80.1975532099152,0.630389472866446
0.21565,0.691566534163279,0.0893732765098517,1,0.869638304126883,0,-0.0109181125387471,1.00244978920619,0.0894883815769478,1.00035654772496,0.0674791102874069,1.00372827148231,79.5456351330279,0.561044236547171,80.2163185249003,0.633146574510968
0.2157,0.696403692885974,0.0766195618302834,1,0.86924299175344,0,-0.0284008181857273,1.00392394200758,0.0835146458221866,1.00151106268322,0.0473523412779835,1.00468120786431,79.5644012806412,0.561990671643948,80.2350838454567,0.636295701241617
0.21575,0.702544996611277,0.0685964326974638,1,0.868514770094318,0,-0.0455200979140352,1.00649076412251,0.0813549061389644,1.00224956912743,0.0276125711456589,1.00705650941996,79.5831674082434,0.563165488832355,80.2538491708394,0.639772931213073
0.2158,0.710173235283727,0.0629771323027428,1,0.889668088982157,0,0.0265009882595324,1.00999424020613,0.0819204138017396,1.00990270606721,0.0819129894875814,1.01058467844318,79.6019335156805,0.564548395449503,80.2726145002987,0.643512664177371
0.21585,0.719401947448403,0.058151957185529,1,0.890023921453993,0,0.00830843977838484,1.01439891998509,0.0827990080418511,1.01136617123299,0.0612509694143965,1.0150340987553,79.6206996027904,0.566117196203375,80.2913798330904,0.64744925900797
0.2159,0.72658105504151,0.0465600822733339,1,0.890011786293844,0,-0.00952004148812145,1.01605914921455,0.0764572370016805,1.01239011049427,0.040981431674393,1.01619023450792,79.6394656694043,0.567848109015215,80.3101451684858,0.651518496379697
0.21595,0.735277117219734,0.0399298080145099,1,0.889653685367576,0,-0.0269801972525344,1.01907906963139,0.0738934266859567,1.01299928945655,0.021110498080498,1.01900545693217,79.6582317153498,0.569716051455862,80.3289105057803,0.655658831016096
0.216,0.745644770198302,0.0360001414392925,1,0.921300001639988,0,0.0409020607958697,1.0232189826593,0.074040500302573,1.02312624998344,0.0740337901321873,1.02313403900014,79.6769977404527,0.571694905927063,80.347675844301,0.659812410213241
0.21605,0.757766033769631,0.0332076201111044,1,0.921941062050435,0,0.0221664093733346,1.02836569424942,0.0745104312634135,1.02441973806643,0.0532214782434177,1.02828734664725,79.6957637445395,0.573757773144499,80.3664411834137,0.663925850570887
0.2161,0.767145537795414,0.0239649115217591,1,0.92219964091876,0,0.00380708398928031,1.03018412257249,0.0680698079836507,1.02527628086969,0.0328157488489847,1.02965271113931,79.7145297274401,0.575877218880516,80.3852065225283,0.667950770245397
0.21615,0.778257654895557,0.0199629704393934,1,0.922098605971955,0,-0.0141715370996909,1.03364236245432,0.0653534197980445,1.02572116933153,0.0128221788969558,1.03291968530494,79.7332956889896,0.578025521015772,80.4039718611041,0.67184408087698
0.2162,0.791223419264619,0.0189636372280105,1,0.963426689742788,0,0.0472195480851003,1.03842333069625,0.065308906114083,1.038329220075,0.0653029872739085,1.03767554419754,79.7520616290308,0.580174923813906,80.4227371986533,0.675568055190369
0.21625,0.806089099183616,0.0194005671245882,1,0.964183551164354,0,0.0277624187383349,1.0443414960125,0.0655407408214823,1.03943584797113,0.0443302082217807,1.0435806698344,79.7708275474163,0.58229790425982,80.4415025347449,0.679090200285045
0.2163,0.817526365539735,0.013543444788785,1,0.96454390252856,0,0.00870243213599213,1.04640401997113,0.0591764467539728,1.0401089219441,0.0237798212929974,1.04525603673955,79.7895934440104,0.584367447591562,80.4602678690065,0.682382968500897
0.21635,0.830898285551661,0.0130689208537594,1,0.964531776065676,0,-0.00995616340257244,1.05040488268231,0.0564108620611369,1.04037429681084,0.00365676685077481,1.04908826906418,79.8083593186911,0.586357330517902,80.4790332011268,0.685423339598397
0.2164,0.846291107676592,0.0157168501413255,1,1.01420827922995,0,0.0430819440239622,1.05594782399695,0.0562026864492805,1.05585212515931,0.0561975928910162,1.05459732875882,79.8271251713516,0.588242410243953,80.4977985308571,0.688192313440146
0.21645,0.86371674974272,0.0198805182474386,1,1.014867697109,0,0.0227606002582418,1.0627706393426,0.0561321704086273,1.05676587199128,0.0350395696989988,1.06138851915901,79.8458910019016,0.589998915645077,80.5165638580122,0.690674358476138
0.2165,0.877034912997036,0.0176009966581348,1,1.01511884657486,0,0.00286616258689813,1.0652489737865,0.0497478852952866,1.05724962554545,0.0143216247043109,1.06354071635046,79.8646568102689,0.591604729523348,80.5353291824711,0.692856853513417
0.21655,0.892478158405967,0.0206023367450743,1,1.01498719594809,0,-0.0165975787654237,1.06995063710097,0.0467463704972094,1.05732986963713,-0.00595201002267475,1.06808980141691,79.8834225963999,0.59303965422583,80.5540945041777,0.694729552560383
0.2166,0.91010429744185,0.0266026603727361,1,1.0711958496739,0,0.0277881868883268,1.07639228788351,0.0461085284757861,1.07629473619728,0.0461043497346777,1.07448062214325,79.9021883602605,0.594285654406551,80.5728598231407,0.696284099534852
0.21665,0.92989777260323,0.0339684118669827,1,1.07153632672034,0,0.00652933440910014,1.08422419971014,0.045410959920139,1.07699761685851,0.0247407257677794,1.08225502130444,79.9209541018365,0.595327070772659,80.591625139434,0.697513618778344
0.2167,0.944926934401858,0.034499418106724,1,1.07146126944139,0,-0.0142646337559638,1.08722093643097,0.0386725707609117,1.0772749161385,0.0038373544573102,1.08498141384161,79.939719821134,0.596150792663476,80.6103904531961,0.698412393784445
0.21675,0.962279020407157,0.0400620327294775,1,1.07099776324657,0,-0.0345907908261853,1.09266891063245,0.0350516546583233,1.07715381064288,-0.0166023627223525,1.09028955644331,79.958485518179,0.596746383270224,80.6291557646296,0.698975635751275
0.2168,0.981989836871767,0.0483960476320779,1,1.1321911552851,0,0.00233829774163171,1.09999442790848,0.0335729408714627,1.09989473719861,0.0335698982103154,1.09754565344181,79.9772511930175,0.597106155014676,80.647921074001,0.699199340162216
0.21685,0.993451617729374,0.059869809993976,1,1.13201964564824,0,-0.0198444352041818,1.09987723139979,0.0338881033128571,1.10034132722287,0.0120139330966917,1.0974384613861,79.9960168457146,0.597225184451324,80.6666863816393,0.69908021776531
0.2169,0.997626160647334,0.0719543520177251,1,1.13143207427679,0,-0.041517960449228,1.09499945352705,0.036824000207627,1.10036962368212,-0.00905882225815581,1.09267061694535,80.0147824763544,0.597101259284557,80.6854516879351,0.69861567331636
0.21695,0.995757872895917,0.0827683919231533,1,1.13045716981907,0,-0.0626806744284553,1.087408758857,0.0416751899090076,1.10000749303452,-0.0296460157686519,1.08527916911419,80.0335480850384,0.596734759008727,80.7042169933391,0.697803802930122
0.217,0.991813215547821,0.0813557912733239,1,1.16440795068534,0,-0.0130840546808904,1.08076574345548,0.0390184869600771,1.08066779541007,0.0390149507779252,1.0785600738095,80.0523136718854,0.596128484600779,80.7229822983607,0.696643394702624
0.21705,0.983705500754433,0.083938785603639,1,1.1639239367037,0,-0.0360296776875985,1.07295111691153,0.0382000643428551,1.08122681333479,0.0177095608800434,1.07074223211456,80.0710792370297,0.595287456029977,80.7417476035652,0.69513393785405
0.2171,0.972672070841019,0.087826992754362,1,1.16301344558884,0,-0.0584533445211188,1.06486031541316,0.0402414616256899,1.08136730623795,-0.00313040258543364,1.06275328270507,80.08984478062,0.594218699664925,80.7605129095721,0.69327566587518
0.21715,0.959832086186306,0.091122054210009,1,1.1617058231075,0,-0.0803532741352725,1.0571057246113,0.0443250314182994,1.08111641671555,-0.0235019984000941,1.05518788209704,80.1086103028183,0.592931049188735,80.7792782170518,0.691069674055432
0.2172,0.94789637757573,0.0828850551524593,1,1.14383329724751,0,-0.0133014876242755,1.05153786377644,0.0408337889853987,1.05144256460633,0.0408300882853701,1.04949902963993,80.1273758037983,0.591434985295493,80.7980435267225,0.688518158307889
0.21725,0.935136769791854,0.0796272476106926,1,1.14334737078253,0,-0.0358933307146598,1.04608809715541,0.0394527629724188,1.05204394011472,0.0200527016444061,1.04401522572205,80.1461412837437,0.589742530098385,80.8168088393457,0.685624815078069
0.2173,0.922255253546481,0.078603921412658,1,1.14244003944093,0,-0.0579853235512327,1.04098812240486,0.0410107933054595,1.05223499349583,-0.000285023079929005,1.03899261141356,80.164906742847,0.587867202656328,80.8355741557222,0.682395423667785
0.21735,0.90981652159504,0.0778870622108861,1,1.14113948992698,0,-0.0795751594049628,1.03639638171049,0.0446765049975555,1.0520415125459,-0.0201796594488569,1.03456779056663,80.1836721813071,0.585824032226029,80.8543394766864,0.678838607384045
0.2174,0.899098926129281,0.0667887105213494,1,1.10387118253994,0,-0.00381289181320417,1.03318682077104,0.0407364555003172,1.03309318472618,0.0407327636214645,1.03120756058806,80.2024375993285,0.583629618507292,80.8731048030999,0.674966741923582
0.21745,0.888950112260534,0.0613736622934889,1,1.10358028676685,0,-0.0256256989310969,1.03005172188152,0.0391204403385113,1.03369637435426,0.0203098992313116,1.02802090475028,80.2212029971184,0.581302215895642,80.8918701358454,0.670796949582306
0.2175,0.879686775512096,0.0587969950945484,1,1.1028781286017,0,-0.0469676403294843,1.02710611175128,0.0405120656593447,1.03389583109331,0.000311139509817244,1.02513910392496,80.2399683748854,0.578861811321452,80.910635475818,0.666352091627068
0.21755,0.871543144206191,0.0570322113716982,1,1.10179145348534,0,-0.0678359699036736,1.02445921686263,0.0440550501883087,1.03371647160599,-0.0192598725433958,1.02264710251896,80.2587337328377,0.576330162537937,80.9294008239177,0.661661653887247
0.2176,0.864638764348807,0.0455797008544333,1,1.0723730239498,0,0.00928650925199452,1.0222859702749,0.0399767795765433,1.02219332215644,0.0399731565458867,1.02031468430602,80.2774990711802,0.573730766839394,80.9481661810395,0.656762413447422
0.21765,0.858640060863555,0.0399315284898504,1,1.07234720408863,0,-0.0119002366628141,1.0202323517165,0.0383142134456873,1.022783515576,0.019771731625149,1.0182045856152,80.2962643901139,0.571088733073315,80.9669315480641,0.651698778337421
0.2177,0.853702168774228,0.0371943471420998,1,1.0719164262894,0,-0.032639191171071,1.01839765250453,0.0396581146172498,1.02297460422797,-1.44942756428386e-05,1.01642738510034,80.3150296898326,0.568430538221982,80.9856969258481,0.646522709858492
0.21775,0.849940605835577,0.0353038201981735,1,1.07110636754832,0,-0.0529272250054425,1.01688388179953,0.0431291228608067,1.02279097924655,-0.0193817924182806,1.01505962747388,80.3337949705219,0.565783661689119,81.0044623152135,0.641293168828497
0.2178,0.846529891769273,0.0239253922693528,1,1.05674028484354,0,0.0232950625269222,1.01516682549846,0.0389577004375759,1.01507482257653,0.0389541697644079,1.013180671708,80.3525602323574,0.563176104164964,81.0232277169377,0.636075065899259
0.21785,0.844080340290615,0.0182001718412131,1,1.05699422927013,0,0.00242669301236631,1.01382374815921,0.037205880486606,1.01564605529784,0.0189053730127611,1.0117766150636,80.3713254755026,0.560635808969321,81.0419931317438,0.630937738885561
0.2179,0.842718077300113,0.015297875200533,1,1.05684358908454,0,-0.0180088245104271,1.01289705113576,0.038419258943084,1.01582172858261,-0.00073383257529683,1.01089817711489,80.390090700108,0.558190014635052,81.0607585602916,0.625953024156825
0.21795,0.842543354164882,0.0132202624406896,1,1.05631343936867,0,-0.0380079907187207,1.0124367614193,0.0417177136062704,1.0156258826435,-0.019959691266021,1.01056954319755,80.4088559063099,0.555864575956311,81.0795240031694,0.621193030199344
0.218,0.841870323843658,0.00181657828518238,1,1.05456387129362,0,0.0376979561388031,1.01118117053423,0.037408531106809,1.01108952882574,0.0374051408323433,1.00915037657606,80.4276210942289,0.553683294948282,81.0982894608869,0.616727749102256
0.21805,0.842288007806028,-0.00393901103705124,1,1.05510220802861,0,0.0168945301197036,1.01059985789951,0.0355191252129627,1.01163054523249,0.0174590897342773,1.0085030798664,80.44638626397,0.551667302730571,81.1170549338694,0.612622655507139
0.2181,0.843922742912321,-0.00677100592048138,1,1.0552317067099,0,-0.00348420563753734,1.01065250150385,0.0365711017171872,1.01177905316585,-0.00208024915728101,1.00859294364758,80.4651514156216,0.549834529948164,81.1358204224539,0.608936443825102
0.21815,0.846869243909098,-0.00859003409608626,1,1.05497721457358,0,-0.0234344034572312,1.01132013621124,0.0396938675378952,1.0115588720008,-0.0212091569426826,1.00937569241403,80.4839165492554,0.548199296665243,81.1545859268868,0.605719043882064
0.2182,0.848582732749537,-0.0194025623409932,1,1.06319590063012,0,0.051225906505962,1.01060315769492,0.0353285685596396,1.0105115683708,0.0353253667888041,1.00849971138613,80.5026816649269,0.546772041974873,81.1733514473229,0.60301002724065
0.21825,0.851613905036348,-0.02436746707369,1,1.06399824309233,0,0.0302878739839321,1.01085182361595,0.0333867792964885,1.01101112990284,0.0154274613129991,1.00868177333768,80.5214467626752,0.545559202921385,81.1921169838267,0.600837479765079
